id,label
6614,0
6615,0
6616,0
6617,1
6618,0
6619,1
6620,0
6621,0
6622,0
6623,0
6624,0
6625,0
6626,1
6627,0
6628,1
6629,0
6630,1
6631,1
6632,0
6633,0
6634,0
6635,0
6636,1
6637,1
6638,1
6639,1
6640,1
6641,1
6642,1
6643,1
6644,1
6645,1
6646,1
6647,0
6648,0
6649,0
6650,0
6651,1
6652,1
6653,0
6654,1
6655,0
6656,0
6657,0
6658,1
6659,1
6660,0
6661,0
6662,0
6663,0
6664,1
6665,1
6666,1
6667,1
6668,0
6669,1
6670,1
6671,1
6672,1
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6679,1
6680,0
6681,1
6682,0
6683,0
6684,0
6685,0
6686,1
6687,1
6688,0
6689,0
6690,1
6691,1
6692,1
6693,1
6694,0
6695,1
6696,0
6697,0
6698,1
6699,0
6700,1
6701,0
6702,0
6703,1
6704,0
6705,0
6706,0
6707,0
6708,0
6709,1
6710,1
6711,1
6712,0
6713,1
6714,1
6715,1
6716,0
6717,0
6718,1
6719,1
6720,0
6721,1
6722,0
6723,1
6724,0
6725,1
6726,1
6727,1
6728,1
6729,1
6730,1
6731,0
6732,1
6733,0
6734,1
6735,1
6736,1
6737,1
6738,0
6739,1
6740,0
6741,1
6742,1
6743,0
6744,1
6745,1
6746,1
6747,0
6748,1
6749,1
6750,0
6751,1
6752,1
6753,1
6754,0
6755,1
6756,0
6757,1
6758,1
6759,1
6760,1
6761,1
6762,1
6763,1
6764,1
6765,1
6766,1
6767,1
6768,1
6769,0
6770,1
6771,1
6772,1
6773,0
6774,0
6775,0
6776,0
6777,1
6778,1
6779,0
6780,1
6781,1
6782,1
6783,0
6784,1
6785,1
6786,0
6787,0
6788,0
6789,1
6790,1
6791,1
6792,1
6793,1
6794,0
6795,1
6796,1
6797,1
6798,0
6799,1
6800,0
6801,1
6802,0
6803,1
6804,0
6805,0
6806,1
6807,1
6808,1
6809,0
6810,0
6811,0
6812,0
6813,1
6814,1
6815,1
6816,1
6817,1
6818,1
6819,1
6820,1
6821,0
6822,0
6823,0
6824,1
6825,1
6826,0
6827,1
6828,1
6829,0
6830,1
6831,1
6832,0
6833,1
6834,0
6835,1
6836,0
6837,1
6838,1
6839,0
6840,0
6841,1
6842,1
6843,1
6844,0
6845,1
6846,0
6847,0
6848,0
6849,0
6850,1
6851,0
6852,1
6853,1
6854,0
6855,1
6856,1
6857,1
6858,0
6859,1
6860,0
6861,0
6862,1
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,1
6870,0
6871,0
6872,1
6873,0
6874,1
6875,1
6876,1
6877,1
6878,0
6879,1
6880,0
6881,1
6882,0
6883,0
6884,0
6885,0
6886,0
6887,1
6888,0
6889,0
6890,1
6891,1
6892,0
6893,1
6894,0
6895,0
6896,1
6897,1
6898,1
6899,0
6900,0
6901,1
6902,0
6903,1
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,1
6912,1
6913,1
6914,0
6915,1
6916,0
6917,0
6918,1
6919,1
6920,0
6921,0
6922,0
6923,0
6924,1
6925,1
6926,1
6927,0
6928,0
6929,1
6930,0
6931,1
6932,1
6933,0
6934,1
6935,1
6936,0
6937,1
6938,0
6939,0
6940,1
6941,0
6942,1
6943,0
6944,0
6945,0
6946,0
6947,0
6948,1
6949,1
6950,0
6951,1
6952,0
6953,0
6954,1
6955,1
6956,0
6957,1
6958,1
6959,1
6960,0
6961,0
6962,1
6963,1
6964,0
6965,1
6966,0
6967,0
6968,1
6969,1
6970,0
6971,0
6972,0
6973,1
6974,0
6975,0
6976,1
6977,1
6978,1
6979,1
6980,1
6981,1
6982,1
6983,1
6984,1
6985,1
6986,1
6987,1
6988,1
6989,1
6990,0
6991,0
6992,1
6993,1
6994,1
6995,1
6996,1
6997,1
6998,1
6999,1
7000,0
7001,1
7002,1
7003,1
7004,0
7005,1
7006,1
7007,0
7008,1
7009,0
7010,0
7011,0
7012,1
7013,0
7014,1
7015,0
7016,0
7017,0
7018,0
7019,1
7020,1
7021,0
7022,1
7023,1
7024,0
7025,1
7026,0
7027,1
7028,1
7029,1
7030,1
7031,1
7032,0
7033,0
7034,1
7035,0
7036,1
7037,1
7038,1
7039,1
7040,1
7041,1
7042,1
7043,1
7044,1
7045,0
7046,0
7047,0
7048,1
7049,0
7050,1
7051,1
7052,1
7053,0
7054,0
7055,0
7056,1
7057,1
7058,1
7059,1
7060,1
7061,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,1
7068,1
7069,0
7070,0
7071,0
7072,1
7073,1
7074,0
7075,1
7076,1
7077,1
7078,0
7079,0
7080,0
7081,1
7082,1
7083,0
7084,0
7085,0
7086,1
7087,0
7088,0
7089,0
7090,1
7091,0
7092,1
7093,1
7094,1
7095,1
7096,0
7097,0
7098,0
7099,1
7100,0
7101,1
7102,0
7103,0
7104,0
7105,1
7106,1
7107,1
7108,1
7109,0
7110,0
7111,1
7112,1
7113,1
7114,0
7115,1
7116,0
7117,0
7118,1
7119,0
7120,1
7121,1
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,0
7129,1
7130,1
7131,0
7132,1
7133,0
7134,0
7135,0
7136,0
7137,1
7138,1
7139,0
7140,1
7141,0
7142,1
7143,0
7144,1
7145,0
7146,1
7147,1
7148,1
7149,0
7150,1
7151,0
7152,0
7153,0
7154,1
7155,1
7156,1
7157,0
7158,0
7159,1
7160,1
7161,1
7162,0
7163,0
7164,1
7165,0
7166,1
7167,0
7168,1
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,1
7178,0
7179,0
7180,0
7181,0
7182,1
7183,0
7184,0
7185,1
7186,1
7187,1
7188,1
7189,1
7190,1
7191,1
7192,1
7193,0
7194,1
7195,0
7196,1
7197,0
7198,0
7199,1
7200,0
7201,1
7202,0
7203,0
7204,1
7205,1
7206,1
7207,0
7208,0
7209,1
7210,0
7211,1
7212,1
7213,0
7214,0
7215,0
7216,0
7217,1
7218,1
7219,0
7220,0
7221,0
7222,0
7223,1
7224,0
7225,0
7226,1
7227,1
7228,0
7229,1
7230,0
7231,0
7232,0
7233,0
7234,0
7235,1
7236,1
7237,0
7238,0
7239,0
7240,1
7241,1
7242,0
7243,0
7244,1
7245,0
7246,0
7247,1
7248,0
7249,0
7250,1
7251,0
7252,0
7253,0
7254,1
7255,0
7256,0
7257,1
7258,1
7259,1
7260,0
7261,0
7262,1
7263,0
7264,1
7265,0
7266,1
7267,0
7268,0
7269,0
7270,1
7271,1
7272,1
7273,0
7274,0
7275,1
7276,1
7277,0
7278,0
7279,0
7280,0
7281,0
7282,0
7283,1
7284,0
7285,1
7286,0
7287,0
7288,0
7289,0
7290,0
7291,0
7292,1
7293,0
7294,0
7295,0
7296,0
7297,1
7298,1
7299,0
7300,1
7301,1
7302,0
7303,1
7304,1
7305,1
7306,1
7307,0
7308,0
7309,1
7310,1
7311,1
7312,0
7313,0
7314,0
7315,1
7316,1
7317,0
7318,1
7319,0
7320,1
7321,1
7322,0
7323,1
7324,0
7325,1
7326,0
7327,1
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,0
7337,1
7338,0
7339,0
7340,0
7341,1
7342,1
7343,0
7344,0
7345,0
7346,0
7347,1
7348,0
7349,0
7350,0
7351,1
7352,1
7353,0
7354,0
7355,1
7356,1
7357,0
7358,0
7359,0
7360,1
7361,1
7362,1
7363,1
7364,0
7365,1
7366,1
7367,0
7368,0
7369,1
7370,1
7371,1
7372,0
7373,1
7374,0
7375,1
7376,1
7377,1
7378,0
7379,0
7380,0
7381,1
7382,0
7383,0
7384,1
7385,1
7386,1
7387,0
7388,1
7389,0
7390,1
7391,0
7392,0
7393,0
7394,1
7395,0
7396,0
7397,0
7398,1
7399,0
7400,0
7401,0
7402,1
7403,0
7404,0
7405,1
7406,1
7407,1
7408,1
7409,0
7410,0
7411,1
7412,1
7413,0
7414,0
7415,0
7416,0
7417,1
7418,1
7419,0
7420,0
7421,1
7422,0
7423,0
7424,1
7425,0
7426,1
7427,0
7428,1
7429,0
7430,0
7431,0
7432,0
7433,0
7434,1
7435,0
7436,1
7437,0
7438,0
7439,1
7440,0
7441,1
7442,1
7443,1
7444,1
7445,1
7446,0
7447,1
7448,0
7449,1
7450,1
7451,1
7452,0
7453,0
7454,0
7455,1
7456,1
7457,1
7458,1
7459,1
7460,0
7461,1
7462,1
7463,1
7464,0
7465,0
7466,1
7467,0
7468,0
7469,1
7470,1
7471,1
7472,1
7473,0
7474,0
7475,1
7476,0
7477,0
7478,1
7479,1
7480,0
7481,1
7482,1
7483,1
7484,1
7485,1
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,1
7493,1
7494,1
7495,0
7496,0
7497,1
7498,1
7499,1
7500,0
7501,1
7502,1
7503,1
7504,0
7505,0
7506,0
7507,0
7508,1
7509,0
7510,0
7511,1
7512,1
7513,0
7514,1
7515,1
7516,1
7517,0
7518,0
7519,0
7520,0
7521,1
7522,1
7523,1
7524,0
7525,1
7526,1
7527,0
7528,0
7529,1
7530,1
7531,0
7532,0
7533,1
7534,0
7535,0
7536,1
7537,1
7538,1
7539,1
7540,0
7541,1
7542,1
7543,1
7544,0
7545,1
7546,0
7547,1
7548,0
7549,1
7550,0
7551,1
7552,0
7553,1
7554,1
7555,0
7556,1
7557,0
7558,1
7559,0
7560,0
7561,1
7562,0
7563,0
7564,0
7565,1
7566,1
7567,1
7568,0
7569,0
7570,1
7571,0
7572,0
7573,0
7574,1
7575,0
7576,1
7577,1
7578,0
7579,1
7580,1
7581,0
7582,1
7583,0
7584,0
7585,1
7586,0
7587,1
7588,1
7589,0
7590,0
7591,1
7592,1
7593,0
7594,0
7595,0
7596,0
7597,0
7598,1
7599,0
7600,0
7601,1
7602,0
7603,1
7604,1
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,1
7612,1
7613,0
7614,1
7615,1
7616,1
7617,1
7618,1
7619,0
7620,1
7621,0
7622,0
7623,0
7624,1
7625,0
7626,1
7627,1
7628,1
7629,0
7630,1
7631,1
7632,0
7633,0
7634,1
7635,1
7636,0
7637,0
7638,1
7639,0
7640,1
7641,1
7642,1
7643,1
7644,1
7645,0
7646,0
7647,1
7648,0
7649,1
7650,0
7651,0
7652,1
7653,0
7654,1
7655,1
7656,0
7657,1
7658,0
7659,1
7660,0
7661,1
7662,0
7663,0
7664,0
7665,0
7666,1
7667,1
7668,1
7669,1
7670,1
7671,0
7672,0
7673,0
7674,0
7675,1
7676,0
7677,0
7678,1
7679,1
7680,1
7681,1
7682,1
7683,1
7684,1
7685,1
7686,0
7687,0
7688,0
7689,0
7690,1
7691,1
7692,0
7693,1
7694,0
7695,1
7696,0
7697,1
7698,1
7699,1
7700,1
7701,0
7702,1
7703,1
7704,0
7705,1
7706,1
7707,0
7708,0
7709,0
7710,0
7711,1
7712,1
7713,1
7714,1
7715,1
7716,1
7717,1
7718,0
7719,0
7720,0
7721,0
7722,1
7723,0
7724,0
7725,0
7726,1
7727,1
7728,1
7729,1
7730,1
7731,0
7732,0
7733,0
7734,0
7735,1
7736,1
7737,0
7738,0
7739,1
7740,0
7741,0
7742,0
7743,1
7744,0
7745,1
7746,1
7747,0
7748,1
7749,1
7750,1
7751,0
7752,1
7753,1
7754,1
7755,1
7756,0
7757,1
7758,0
7759,0
7760,1
7761,1
7762,0
7763,0
7764,1
7765,1
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,1
7777,1
7778,0
7779,0
7780,1
7781,1
7782,0
7783,1
7784,1
7785,0
7786,0
7787,0
7788,1
7789,1
7790,1
7791,0
7792,1
7793,1
7794,1
7795,0
7796,1
7797,1
7798,0
7799,0
7800,1
7801,1
7802,0
7803,0
7804,0
7805,0
7806,0
7807,1
7808,1
7809,0
7810,0
7811,1
7812,1
7813,0
7814,0
7815,0
7816,1
7817,0
7818,0
7819,1
7820,1
7821,0
7822,1
7823,0
7824,1
7825,1
7826,1
7827,0
7828,0
7829,0
7830,0
7831,1
7832,1
7833,1
7834,1
7835,0
7836,1
7837,1
7838,0
7839,1
7840,1
7841,0
7842,1
7843,0
7844,1
7845,1
7846,1
7847,1
7848,1
7849,0
7850,1
7851,1
7852,1
7853,0
7854,1
7855,1
7856,1
7857,0
7858,0
7859,1
7860,0
7861,1
7862,0
7863,0
7864,1
7865,1
7866,1
7867,1
7868,0
7869,0
7870,0
7871,1
7872,0
7873,0
7874,1
7875,0
7876,1
7877,1
7878,0
7879,0
7880,0
7881,1
7882,0
7883,1
7884,1
7885,1
7886,0
7887,0
7888,1
7889,1
7890,1
7891,1
7892,1
7893,0
7894,0
7895,0
7896,1
7897,1
7898,0
7899,1
7900,0
7901,0
7902,1
7903,0
7904,1
7905,0
7906,0
7907,1
7908,1
7909,1
7910,1
7911,1
7912,1
7913,1
7914,1
7915,0
7916,0
7917,1
7918,0
7919,0
7920,1
7921,0
7922,1
7923,0
7924,1
7925,0
7926,1
7927,0
7928,1
7929,0
7930,1
7931,1
7932,0
7933,1
7934,0
7935,1
7936,0
7937,1
7938,1
7939,0
7940,0
7941,1
7942,0
7943,0
7944,1
7945,0
7946,0
7947,0
7948,1
7949,0
7950,1
7951,0
7952,1
7953,1
7954,0
7955,1
7956,1
7957,1
7958,1
7959,1
7960,1
7961,0
7962,0
7963,0
7964,0
7965,1
7966,0
7967,1
7968,0
7969,0
7970,0
7971,1
7972,1
7973,1
7974,1
7975,0
7976,0
7977,0
7978,1
7979,1
7980,1
7981,1
7982,0
7983,0
7984,0
7985,1
7986,0
7987,0
7988,0
7989,1
7990,1
7991,0
7992,1
7993,1
7994,1
7995,0
7996,1
7997,0
7998,0
7999,1
8000,1
8001,1
8002,1
8003,0
8004,0
8005,1
8006,0
8007,1
8008,0
8009,1
8010,0
8011,1
8012,0
8013,0
8014,1
8015,1
8016,1
8017,0
8018,1
8019,1
8020,0
8021,0
8022,0
8023,0
8024,1
8025,1
8026,0
8027,0
8028,0
8029,1
8030,0
8031,0
8032,1
8033,1
8034,1
8035,0
8036,0
8037,0
8038,1
8039,0
8040,0
8041,1
8042,0
8043,1
8044,1
8045,1
8046,1
8047,0
8048,1
8049,0
8050,1
8051,0
8052,1
8053,1
8054,1
8055,1
8056,0
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,1
8064,1
8065,0
8066,0
8067,1
8068,0
8069,0
8070,0
8071,0
8072,1
8073,1
8074,0
8075,0
8076,1
8077,0
8078,1
8079,0
8080,0
8081,0
8082,1
8083,0
8084,0
8085,1
8086,0
8087,1
8088,1
8089,1
8090,1
8091,1
8092,1
8093,0
8094,1
8095,1
8096,0
8097,1
8098,1
8099,0
8100,0
8101,1
8102,1
8103,1
8104,0
8105,0
8106,1
8107,0
8108,0
8109,0
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,1
8118,0
8119,1
8120,1
8121,0
8122,1
8123,0
8124,1
8125,0
8126,1
8127,0
8128,0
8129,0
8130,1
8131,0
8132,0
8133,0
8134,1
8135,1
8136,1
8137,1
8138,0
8139,0
8140,0
8141,0
8142,0
8143,0
8144,1
8145,0
8146,1
8147,1
8148,0
8149,1
8150,0
8151,1
8152,1
8153,1
8154,1
8155,0
8156,1
8157,1
8158,0
8159,1
8160,1
8161,1
8162,0
8163,0
8164,0
8165,1
8166,0
8167,0
8168,0
8169,0
8170,0
8171,0
8172,1
8173,0
8174,0
8175,1
8176,1
8177,0
8178,0
8179,1
8180,1
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,1
8188,1
8189,0
8190,1
8191,0
8192,1
8193,0
8194,1
8195,1
8196,1
8197,1
8198,1
8199,1
8200,0
8201,1
8202,0
8203,1
8204,0
8205,0
8206,1
8207,1
8208,0
8209,0
8210,1
8211,1
8212,0
8213,1
8214,0
8215,1
8216,1
8217,0
8218,0
8219,0
8220,1
8221,1
8222,0
8223,0
8224,0
8225,1
8226,1
8227,0
8228,0
8229,0
8230,1
8231,0
8232,0
8233,0
8234,1
8235,0
8236,0
8237,1
8238,0
8239,1
8240,1
8241,0
8242,0
8243,1
8244,1
8245,1
8246,0
8247,1
8248,1
8249,1
8250,1
8251,1
8252,0
8253,1
8254,1
8255,1
8256,0
8257,1
8258,0
8259,1
8260,0
8261,0
8262,1
8263,0
8264,1
8265,1
8266,1
8267,1
8268,0
8269,0
8270,1
8271,0
8272,1
8273,0
8274,1
8275,0
8276,1
8277,0
8278,0
8279,1
8280,0
8281,1
8282,1
8283,0
8284,1
8285,1
8286,0
8287,0
8288,1
8289,0
8290,1
8291,0
8292,1
8293,1
8294,1
8295,1
8296,1
8297,0
8298,0
8299,1
8300,1
8301,0
8302,0
8303,0
8304,0
8305,1
8306,1
8307,0
8308,1
8309,1
8310,0
8311,0
8312,1
8313,0
8314,0
8315,1
8316,1
8317,0
8318,1
8319,0
8320,0
8321,0
8322,1
8323,0
8324,1
8325,0
8326,1
8327,0
8328,1
8329,0
8330,1
8331,0
8332,0
8333,0
8334,1
8335,1
8336,0
8337,1
8338,0
8339,1
8340,0
8341,1
8342,0
8343,0
8344,1
8345,1
8346,1
8347,1
8348,1
8349,1
8350,1
8351,0
8352,1
8353,1
8354,0
8355,1
8356,0
8357,0
8358,1
8359,1
8360,0
8361,1
8362,0
8363,1
8364,0
8365,1
8366,0
8367,1
8368,1
8369,1
8370,1
8371,0
8372,1
8373,1
8374,0
8375,1
8376,1
8377,1
8378,0
8379,0
8380,1
8381,0
8382,0
8383,0
8384,1
8385,1
8386,1
8387,1
8388,1
8389,0
8390,1
8391,0
8392,1
8393,1
8394,0
8395,1
8396,1
8397,1
8398,0
8399,0
8400,0
8401,0
8402,0
8403,1
8404,0
8405,0
8406,1
8407,1
8408,0
8409,0
8410,0
8411,1
8412,0
8413,0
8414,1
8415,1
8416,1
8417,0
8418,0
8419,0
8420,1
8421,1
8422,0
8423,0
8424,0
8425,1
8426,0
8427,0
8428,1
8429,0
8430,1
8431,0
8432,1
8433,1
8434,0
8435,1
8436,0
8437,1
8438,0
8439,1
8440,0
8441,1
8442,1
8443,0
8444,1
8445,0
8446,1
8447,0
8448,0
8449,1
8450,0
8451,1
8452,1
8453,1
8454,0
8455,1
8456,0
8457,1
8458,0
8459,0
8460,0
8461,1
8462,0
8463,1
8464,0
8465,0
8466,1
8467,0
8468,0
8469,1
8470,0
8471,0
8472,1
8473,1
8474,1
8475,0
8476,1
8477,1
8478,0
8479,1
8480,0
8481,1
8482,1
8483,0
8484,0
8485,0
8486,0
8487,0
8488,1
8489,1
8490,0
8491,1
8492,0
8493,0
8494,0
8495,1
8496,0
8497,0
8498,1
8499,0
8500,1
8501,1
8502,1
8503,0
8504,1
8505,1
8506,0
8507,1
8508,0
8509,1
8510,1
8511,0
8512,0
8513,1
8514,0
8515,0
8516,0
8517,0
8518,1
8519,1
8520,0
8521,1
8522,1
8523,1
8524,0
8525,1
8526,1
8527,0
8528,0
8529,0
8530,1
8531,0
8532,1
8533,0
8534,0
8535,1
8536,1
8537,0
8538,0
8539,0
8540,0
8541,1
8542,0
8543,0
8544,0
8545,1
8546,1
8547,1
8548,0
8549,0
8550,0
8551,0
8552,0
8553,0
8554,0
8555,0
8556,0
8557,1
8558,0
8559,0
8560,0
8561,1
8562,1
8563,1
8564,0
8565,0
8566,1
8567,0
8568,1
8569,0
8570,0
8571,1
8572,0
8573,1
8574,0
8575,0
8576,0
8577,1
8578,1
8579,0
8580,0
8581,1
8582,1
8583,1
8584,1
8585,0
8586,0
8587,1
8588,1
8589,0
8590,1
8591,0
8592,1
8593,0
8594,1
8595,0
8596,0
8597,1
8598,0
8599,0
8600,0
8601,1
8602,1
8603,1
8604,0
8605,1
8606,0
8607,0
8608,1
8609,1
8610,1
8611,1
8612,1
8613,0
8614,1
8615,0
8616,1
8617,1
8618,1
8619,0
8620,1
8621,0
8622,1
8623,1
8624,0
8625,0
8626,1
8627,1
8628,1
8629,0
8630,0
8631,0
8632,1
8633,1
8634,0
8635,0
8636,0
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,1
8645,1
8646,1
8647,1
8648,1
8649,1
8650,0
8651,0
8652,0
8653,1
8654,0
8655,0
8656,1
8657,1
8658,1
8659,0
8660,0
8661,1
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,1
8669,1
8670,1
8671,0
8672,0
8673,0
8674,0
8675,0
8676,0
8677,1
8678,1
8679,1
8680,0
8681,1
8682,0
8683,1
8684,0
8685,0
8686,1
8687,0
8688,0
8689,0
8690,0
8691,1
8692,0
8693,0
8694,0
8695,1
8696,1
8697,0
8698,1
8699,1
8700,1
8701,0
8702,0
8703,0
8704,1
8705,0
8706,1
8707,0
8708,0
8709,1
8710,1
8711,1
8712,0
8713,1
8714,1
8715,1
8716,1
8717,0
8718,1
8719,1
8720,1
8721,1
8722,0
8723,0
8724,1
8725,0
8726,0
8727,1
8728,0
8729,0
8730,1
8731,1
8732,1
8733,1
8734,0
8735,1
8736,1
8737,1
8738,1
8739,0
8740,1
8741,1
8742,1
8743,1
8744,1
8745,1
8746,0
8747,0
8748,1
8749,0
8750,0
8751,0
8752,0
8753,1
8754,1
8755,1
8756,1
8757,1
8758,1
8759,0
8760,0
8761,0
8762,1
8763,1
8764,1
8765,0
8766,0
8767,0
8768,1
8769,1
8770,0
8771,1
8772,0
8773,0
8774,0
8775,1
8776,1
8777,0
8778,1
8779,0
8780,0
8781,1
8782,1
8783,0
8784,1
8785,0
8786,0
8787,1
8788,0
8789,1
8790,0
8791,1
8792,0
8793,1
8794,0
8795,1
8796,1
8797,0
8798,0
8799,1
8800,1
8801,1
8802,1
8803,1
8804,1
8805,1
8806,1
8807,1
8808,1
8809,1
8810,0
8811,0
8812,0
8813,0
8814,0
8815,1
8816,1
8817,0
8818,1
8819,1
8820,0
8821,1
8822,0
8823,1
8824,1
8825,0
8826,1
8827,0
8828,1
8829,1
8830,0
8831,1
8832,1
8833,1
8834,0
8835,0
8836,0
8837,1
8838,1
8839,1
8840,1
8841,0
8842,0
8843,1
8844,0
8845,1
8846,1
8847,0
8848,0
8849,0
8850,1
8851,1
8852,0
8853,0
8854,0
8855,0
8856,0
8857,1
8858,0
8859,0
8860,1
8861,0
8862,1
8863,1
8864,0
8865,1
8866,1
8867,0
8868,1
8869,0
8870,0
8871,0
8872,0
8873,1
8874,0
8875,1
8876,0
8877,1
8878,1
8879,0
8880,0
8881,0
8882,1
8883,0
8884,0
8885,1
8886,1
8887,1
8888,1
8889,0
8890,0
8891,0
8892,1
8893,1
8894,1
8895,0
8896,0
8897,0
8898,0
8899,0
8900,1
8901,0
8902,1
8903,1
8904,1
8905,0
8906,1
8907,0
8908,0
8909,1
8910,0
8911,0
8912,0
8913,0
8914,0
8915,0
8916,1
8917,1
8918,0
8919,0
8920,1
8921,1
8922,0
8923,0
8924,0
8925,0
8926,1
8927,1
8928,1
8929,1
8930,1
8931,1
8932,1
8933,0
8934,1
8935,0
8936,0
8937,1
8938,0
8939,1
8940,0
8941,0
8942,1
8943,0
8944,0
8945,0
8946,0
8947,0
8948,0
8949,0
8950,1
8951,1
8952,0
8953,1
8954,1
8955,0
8956,1
8957,0
8958,1
8959,1
8960,0
8961,1
8962,0
8963,1
8964,1
8965,0
8966,0
8967,1
8968,1
8969,0
8970,1
8971,1
8972,0
8973,0
8974,0
8975,0
8976,0
8977,1
8978,1
8979,1
8980,1
8981,0
8982,0
8983,0
8984,0
8985,1
8986,0
8987,0
8988,0
8989,1
8990,1
8991,1
8992,1
8993,0
8994,1
8995,0
8996,1
8997,0
8998,1
8999,1
9000,0
9001,0
9002,1
9003,1
9004,0
9005,0
9006,1
9007,1
9008,1
9009,1
9010,0
9011,0
9012,0
9013,0
9014,1
9015,1
9016,1
9017,1
9018,1
9019,1
9020,0
9021,0
9022,1
9023,1
9024,1
9025,1
9026,0
9027,1
9028,0
9029,1
9030,1
9031,0
9032,1
9033,1
9034,1
9035,0
9036,0
9037,0
9038,0
9039,1
9040,1
9041,0
9042,1
9043,1
9044,1
9045,0
9046,1
9047,1
9048,1
9049,1
9050,0
9051,1
9052,1
9053,1
9054,0
9055,0
9056,0
9057,1
9058,0
9059,0
9060,1
9061,1
9062,1
9063,0
9064,0
9065,0
9066,0
9067,1
9068,1
9069,0
9070,1
9071,0
9072,1
9073,0
9074,1
9075,1
9076,1
9077,1
9078,0
9079,1
9080,1
9081,0
9082,0
9083,0
9084,0
9085,1
9086,0
9087,0
9088,1
9089,0
9090,1
9091,0
9092,1
9093,1
9094,0
9095,1
9096,0
9097,0
9098,0
9099,0
9100,0
9101,1
9102,1
9103,0
9104,0
9105,0
9106,1
9107,0
9108,0
9109,0
9110,0
9111,1
9112,0
9113,1
9114,0
9115,0
9116,1
9117,0
9118,1
9119,1
9120,1
9121,1
9122,1
9123,1
9124,0
9125,0
9126,0
9127,0
9128,0
9129,1
9130,1
9131,1
9132,0
9133,0
9134,1
9135,1
9136,1
9137,1
9138,0
9139,0
9140,0
9141,1
9142,0
9143,0
9144,1
9145,1
9146,1
9147,1
9148,0
9149,1
9150,0
9151,0
9152,1
9153,0
9154,0
9155,1
9156,0
9157,0
9158,1
9159,0
9160,0
9161,0
9162,1
9163,0
9164,1
9165,0
9166,1
9167,0
9168,1
9169,0
9170,1
9171,0
9172,0
9173,1
9174,0
9175,0
9176,1
9177,0
9178,1
9179,1
9180,0
9181,1
9182,0
9183,0
9184,0
9185,1
9186,1
9187,1
9188,0
9189,1
9190,0
9191,0
9192,1
9193,1
9194,0
9195,1
9196,0
9197,0
9198,1
9199,0
9200,1
9201,1
9202,0
9203,0
9204,1
9205,1
9206,1
9207,0
9208,1
9209,1
9210,1
9211,1
9212,1
9213,0
9214,1
9215,1
9216,0
9217,0
9218,0
9219,0
9220,0
9221,1
9222,1
9223,0
9224,0
9225,0
9226,0
9227,0
9228,0
9229,1
9230,1
9231,1
9232,1
9233,1
9234,1
9235,0
9236,1
9237,0
9238,1
9239,0
9240,1
9241,1
9242,0
9243,1
9244,0
9245,0
9246,0
9247,1
9248,0
9249,0
9250,1
9251,0
9252,1
9253,1
9254,1
9255,0
9256,0
9257,0
9258,0
9259,1
9260,1
9261,1
9262,0
9263,1
9264,0
9265,1
9266,1
9267,1
9268,0
9269,1
9270,1
9271,1
9272,0
9273,1
9274,1
9275,1
9276,0
9277,0
9278,1
9279,1
9280,0
9281,0
9282,0
9283,1
9284,1
9285,0
9286,1
9287,1
9288,1
9289,0
9290,1
9291,0
9292,0
9293,1
9294,0
9295,1
9296,0
9297,1
9298,0
9299,0
9300,1
9301,1
9302,0
9303,0
9304,1
9305,0
9306,0
9307,0
9308,0
9309,1
9310,1
9311,1
9312,1
9313,0
9314,0
9315,0
9316,0
9317,1
9318,0
9319,1
9320,1
9321,0
9322,0
9323,0
9324,0
9325,1
9326,1
9327,1
9328,1
9329,1
9330,0
9331,0
9332,1
9333,1
9334,1
9335,1
9336,0
9337,0
9338,1
9339,1
9340,1
9341,0
9342,1
9343,0
9344,1
9345,1
9346,0
9347,1
9348,0
9349,1
9350,1
9351,1
9352,1
9353,0
9354,0
9355,0
9356,1
9357,1
9358,0
9359,1
9360,1
9361,0
9362,1
9363,0
9364,1
9365,1
9366,0
9367,1
9368,1
9369,1
9370,0
9371,0
9372,1
9373,1
9374,0
9375,1
9376,1
9377,0
9378,1
9379,0
9380,0
9381,1
9382,1
9383,0
9384,0
9385,0
9386,0
9387,1
9388,0
9389,1
9390,1
9391,0
9392,1
9393,1
9394,1
9395,1
9396,1
9397,0
9398,1
9399,0
9400,0
9401,0
9402,0
9403,1
9404,1
9405,1
9406,0
9407,0
9408,1
9409,0
9410,1
9411,0
9412,0
